,player_id,name,club,league,height_cm,weight_kg,position,foot,country,age,PD_Info,Goals,Assists,Non-Penalty Goals,Penalty Kicks Made,Penalty Kicks Attempted,Yellow Cards,Red Cards,xG,Non-Penalty xG,xG Assisted,npxG + xA,Shots Total,Shots on target,Shots on target %,Goals/Shot,Goals/Shot on target,Average Shot Distance,Shots from free kicks,npxG/Sh,Goals - xG,Non-Penalty Goals - npxG,Passes Completed,Passes Attempted,Pass Completion %,Total Passing Distance,Progressive Passing Distance,Passes Completed (Short),Passes Attempted (Short),Pass Completion % (Short),Passes Completed (Medium),Passes Attempted (Medium),Pass Completion % (Medium),Passes Completed (Long),Passes Attempted (Long),Pass Completion % (Long),Key Passes,Passes into Final Third,Passes into Penalty Area,Crosses into Penalty Area,Progressive Passes,Live-ball passes,Dead-ball passes,Passes from Free Kicks,Through Balls,Passes Under Pressure,Switches,Crosses,Corner Kicks,Inswinging Corner Kicks,Outswinging Corner Kicks,Straight Corner Kicks,Ground passes,Low Passes,High Passes,Passes Attempted (Left),Passes Attempted (Right),Passes Attempted (Head),Throw-Ins taken,Passes Attempted (Other),Passes Offside,Passes Out of Bounds,Passes Intercepted,Passes Blocked,Shot-Creating Actions,SCA (PassLive),SCA (PassDead),SCA (Drib),SCA (Sh),SCA (Fld),SCA (Def),Goal-Creating Actions,GCA (PassLive),GCA (PassDead),GCA (Drib),GCA (Sh),GCA (Fld),GCA (Def),Tackles,Tackles Won,Tackles (Def 3rd),Tackles (Mid 3rd),Tackles (Att 3rd),Dribblers Tackled,Dribbles Contested,% of dribblers tackled,Dribbled Past,Pressures,Successful Pressures,Successful Pressure %,Pressures (Def 3rd),Pressures (Mid 3rd),Pressures (Att 3rd),Blocks,Shots Blocked,Shots Saved,Interceptions,Tkl+Int,Clearances,Errors,Touches,Touches (Def Pen),Touches (Def 3rd),Touches (Mid 3rd),Touches (Att 3rd),Touches (Att Pen),Touches (Live-Ball),Dribbles Completed,Dribbles Attempted,Successful Dribble %,Players Dribbled Past,Nutmegs,Carries,Total Carrying Distance,Progressive Carrying Distance,Progressive Carries,Carries into Final Third,Carries into Penalty Area,Miscontrols,Dispossessed,Pass Targets,Passes Received,Passes Received %,Progressive Passes Rec,Second Yellow Card,Fouls Committed,Fouls Drawn,Offsides,Penalty Kicks Won,Penalty Kicks Conceded,Own Goals,Ball Recoveries,Aerials won,Aerials lost,% of Aerials Won
82,999ceb5f,Boubacar Traoré,Wolves,Premier League,175,67,Midfielder,Right,Mali,21.16,Boubacar Traoré - 21.16 - Wolves,0.06,0.06,0.06,0.0,0.0,0.53,0.06,0.04,0.04,0.06,0.09,1.05,0.23,22.2,0.06,0.25,27.5,0.0,0.03,0.02,0.02,31.32,37.27,84.0,651.0,162.73,10.5,12.13,86.5,15.28,17.03,89.7,5.19,7.0,74.2,0.76,2.45,0.41,0.0,3.67,36.4,0.87,0.87,0.18,7.06,1.28,0.06,0.0,0.0,0.0,0.0,30.04,2.8,4.43,1.17,33.89,1.17,0.0,0.18,0.23,0.41,1.87,1.46,1.98,1.46,0.0,0.23,0.0,0.06,0.23,0.12,0.06,0.0,0.06,0.0,0.0,0.0,3.27,2.22,1.28,1.4,0.58,0.7,1.98,35.3,1.28,29.57,8.4,28.4,8.52,17.67,3.38,2.04,0.58,0.0,1.69,4.96,0.82,0.0,49.05,1.52,13.12,32.43,7.17,0.23,48.3,1.22,1.98,61.8,1.28,0.12,34.06,195.57,105.57,4.32,0.93,0.06,1.28,1.52,32.2,28.76,89.3,0.58,0.06,3.15,0.99,0.0,0.0,0.0,0.0,10.44,0.87,0.7,55.6
83,6412cc03,Fabio Vieira,Arsenal,Premier League,170,66,Midfielder,Left,Portugal,22.38,Fabio Vieira - 22.38 - Arsenal,0.33,0.33,0.33,0.0,0.0,0.17,0.0,0.25,0.25,0.2,0.45,2.33,0.83,35.7,0.14,0.4,17.8,0.0,0.11,0.08,0.08,38.67,46.83,82.6,757.83,188.5,17.67,19.0,93.0,13.5,15.67,86.2,6.83,10.0,68.3,2.0,3.33,1.5,0.5,3.17,42.5,4.33,2.17,0.17,5.17,2.5,2.17,1.5,0.83,0.5,0.0,33.83,4.83,8.17,42.5,3.33,0.33,0.33,0.33,0.0,0.83,1.33,0.67,3.17,2.33,0.67,0.17,0.0,0.0,0.0,0.67,0.67,0.0,0.0,0.0,0.0,0.0,1.17,1.0,0.67,0.0,0.5,0.17,0.83,20.0,0.67,13.0,3.83,29.5,2.33,5.5,5.17,0.67,0.0,0.0,0.5,1.67,0.5,0.0,57.83,0.83,6.17,30.5,26.17,2.67,54.0,1.33,2.33,57.1,1.5,0.33,43.83,238.5,114.0,5.83,2.67,0.33,1.17,1.83,44.67,40.17,89.9,4.17,0.0,1.17,2.0,0.0,0.0,0.0,0.0,9.17,0.0,0.5,0.0
84,3515d404,James Ward Prowse,Southampton,Premier League,173,66,Midfielder,Right,England,27.97,James Ward Prowse - 27.97 - Southampton,0.23,0.15,0.18,0.05,0.05,0.1,0.0,0.1,0.06,0.18,0.24,1.33,0.45,34.0,0.13,0.39,25.7,0.55,0.05,0.12,0.11,46.04,59.48,77.4,870.66,264.01,18.98,21.16,89.7,20.01,22.79,87.8,6.19,13.87,44.7,2.08,4.69,0.78,0.28,4.01,50.63,8.85,3.03,0.03,6.72,3.21,1.93,5.54,2.41,2.66,0.08,38.09,5.49,15.9,3.69,51.28,3.29,0.13,0.13,0.1,0.83,1.2,1.28,3.21,1.5,1.6,0.0,0.05,0.03,0.03,0.23,0.13,0.1,0.0,0.0,0.0,0.0,1.63,0.95,0.48,0.95,0.2,0.45,1.68,26.9,1.23,14.54,4.94,34.0,4.41,7.72,2.41,1.6,0.33,0.0,1.71,3.34,1.43,0.03,68.63,2.58,12.61,36.54,22.07,0.75,59.26,0.33,0.6,54.2,0.35,0.0,35.88,129.67,55.22,2.41,0.6,0.08,0.4,0.73,42.35,39.07,92.2,0.98,0.0,0.68,0.68,0.0,0.0,0.0,0.0,11.84,1.2,1.15,51.1
85,a3b03921,Joe Willock,Newcastle Utd,Premier League,178,73,Midfielder,Right,England,23.16,Joe Willock - 23.16 - Newcastle Utd,0.08,0.08,0.08,0.0,0.0,0.0,0.0,0.21,0.21,0.1,0.31,1.91,0.51,26.5,0.04,0.15,15.7,0.0,0.11,-0.13,-0.13,23.27,28.33,82.1,383.11,84.98,11.83,13.77,85.9,8.64,10.08,85.7,1.95,2.92,66.7,0.89,1.79,0.43,0.16,1.67,27.2,1.13,0.12,0.0,5.33,0.43,1.25,0.0,0.0,0.0,0.0,21.87,3.11,3.35,3.66,22.84,0.78,0.16,0.19,0.08,0.39,0.62,1.32,2.26,1.56,0.0,0.39,0.12,0.12,0.08,0.19,0.04,0.0,0.04,0.04,0.08,0.0,2.45,1.6,0.74,1.32,0.39,0.89,2.57,34.8,1.67,21.83,5.06,23.2,6.07,10.39,5.37,1.75,0.43,0.0,1.36,3.81,0.89,0.0,41.95,1.56,8.56,20.23,16.26,3.97,40.86,1.13,2.61,43.3,1.48,0.23,28.87,157.98,86.54,4.16,1.13,0.74,1.75,1.63,33.74,26.38,78.2,3.54,0.0,1.87,1.28,0.16,0.0,0.0,0.0,6.54,1.05,1.63,39.1
86,e61b8aee,Granit Xhaka,Arsenal,Premier League,185,82,Midfielder,Left,Switzerland,30.06,Granit Xhaka - 30.06 - Arsenal,0.09,0.14,0.09,0.0,0.0,0.38,0.0,0.08,0.08,0.11,0.19,1.16,0.29,25.0,0.08,0.3,21.3,0.06,0.07,0.01,0.01,49.98,57.86,86.4,924.15,240.29,21.95,24.44,89.8,20.73,23.2,89.4,6.23,7.82,79.6,1.56,5.36,1.71,0.2,5.44,55.77,2.08,1.33,0.14,7.15,1.62,0.96,0.0,0.0,0.0,0.0,44.07,7.09,6.69,45.32,7.62,2.64,0.75,0.49,0.06,0.38,1.94,1.07,3.3,2.95,0.09,0.09,0.09,0.0,0.09,0.17,0.17,0.0,0.0,0.0,0.0,0.0,1.13,0.72,0.55,0.43,0.14,0.32,1.04,30.6,0.72,9.58,2.81,29.3,3.1,4.0,2.49,1.39,0.32,0.0,0.96,2.08,1.3,0.0,66.28,2.81,11.9,36.95,20.85,2.43,64.34,0.61,0.81,75.0,0.61,0.09,44.45,190.97,93.94,3.97,1.71,0.23,0.72,0.98,52.47,49.03,93.4,3.33,0.0,0.87,0.87,0.09,0.0,0.03,0.0,9.27,1.3,1.07,54.9
87,c1fe2a48,Ryan Yates,Nott'ham Forest,Premier League,190,77,Midfielder,Right,,24.92,Ryan Yates - 24.92 - Nott'ham Forest,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.16,0.16,0.01,0.19,1.87,0.27,14.3,0.0,0.0,14.4,0.0,0.09,-0.16,-0.16,26.21,31.56,83.1,491.19,85.19,9.76,11.77,83.0,12.7,14.44,88.0,3.08,4.28,71.9,0.27,1.34,0.13,0.0,2.14,28.22,3.34,0.94,0.0,5.88,0.4,0.0,0.0,0.0,0.0,0.0,23.67,3.21,4.68,5.48,22.87,1.47,0.13,0.13,0.0,0.4,0.53,1.07,1.2,0.67,0.0,0.0,0.4,0.13,0.0,0.27,0.0,0.0,0.0,0.27,0.0,0.0,2.41,1.74,0.67,1.47,0.27,0.94,1.6,58.3,0.67,16.18,5.08,31.4,5.75,8.69,1.74,2.14,1.07,0.0,0.94,3.34,2.01,0.0,42.79,2.94,11.63,24.21,8.83,2.14,39.58,0.27,0.4,66.7,0.27,0.0,22.2,89.73,39.72,1.34,0.27,0.0,0.4,0.94,24.87,21.13,84.9,1.34,0.0,2.41,2.81,0.0,0.0,0.0,0.0,10.16,2.54,1.34,65.5
88,82464ce3,Salis Abdul Samed,Lens,Ligue 1,180,,Midfielder,Right,,22.56,Salis Abdul Samed - 22.56 - Lens,0.07,0.0,0.07,0.0,0.0,0.36,0.1,0.03,0.03,0.05,0.08,0.76,0.2,26.1,0.09,0.33,20.6,0.0,0.04,0.03,0.03,52.81,58.46,90.3,939.7,176.96,22.92,24.74,92.7,23.35,24.87,93.9,5.61,6.97,80.6,0.56,3.34,0.63,0.07,3.37,57.34,1.12,0.99,0.07,7.43,0.83,0.5,0.0,0.0,0.0,0.0,49.54,4.72,4.19,4.76,50.47,2.21,0.13,0.26,0.2,0.59,1.19,0.99,1.42,1.16,0.0,0.0,0.13,0.1,0.03,0.03,0.03,0.0,0.0,0.0,0.0,0.0,1.82,1.06,0.73,0.89,0.2,0.63,1.65,38.0,1.02,22.29,5.78,25.9,6.57,11.56,4.16,1.09,0.1,0.0,2.05,3.86,0.63,0.0,67.87,1.62,17.57,42.77,11.96,0.79,67.01,1.02,1.52,67.4,1.12,0.1,49.28,234.1,104.57,3.27,0.79,0.17,0.96,1.42,55.42,51.32,92.6,1.88,0.07,1.98,1.39,0.0,0.0,0.0,0.0,9.05,0.73,0.89,44.9
89,31626657,Laurent Abergel,Lorient,Ligue 1,170,64,Midfielder,Right,,29.71,Laurent Abergel - 29.71 - Lorient,0.0,0.06,0.0,0.0,0.0,0.21,0.0,0.03,0.03,0.05,0.09,0.76,0.09,12.0,0.0,0.0,23.0,0.0,0.04,-0.03,-0.03,41.08,48.89,84.0,765.81,212.34,17.13,18.96,90.4,17.1,19.14,89.3,5.85,8.63,67.8,0.82,4.05,0.46,0.12,3.78,47.85,1.04,0.82,0.21,8.99,1.22,0.67,0.03,0.0,0.0,0.0,37.52,5.15,6.22,3.99,43.34,0.79,0.15,0.15,0.21,0.55,1.62,1.4,1.86,1.37,0.06,0.06,0.06,0.12,0.18,0.12,0.12,0.0,0.0,0.0,0.0,0.0,3.47,2.19,1.71,1.49,0.27,1.49,4.63,32.2,3.14,25.11,6.74,26.8,9.11,12.98,3.02,1.52,0.12,0.0,2.35,5.82,0.7,0.0,60.19,1.58,15.24,38.1,9.97,0.43,59.34,0.98,1.58,61.5,1.07,0.03,43.98,154.34,75.22,2.38,0.98,0.09,0.91,1.28,45.08,42.33,93.9,1.43,0.0,1.37,1.74,0.03,0.0,0.0,0.0,7.92,0.55,0.4,58.1
90,8bc8829a,Lucien Agoume,Troyes,Ligue 1,185,81,Midfielder,Right,France,20.69,Lucien Agoume - 20.69 - Troyes,0.0,0.0,0.0,0.0,0.0,0.34,0.0,0.06,0.05,0.05,0.1,0.85,0.06,6.7,0.0,0.0,10.5,0.0,0.06,-0.06,-0.05,39.17,47.21,83.0,726.68,195.74,17.43,19.98,87.3,15.17,17.49,86.7,5.38,7.08,76.0,0.57,3.4,0.45,0.06,3.79,45.45,1.75,1.36,0.06,6.91,1.19,0.34,0.0,0.0,0.0,0.0,34.42,5.04,7.75,6.57,37.36,1.75,0.06,0.11,0.17,0.62,1.64,1.7,1.64,1.25,0.06,0.0,0.23,0.11,0.0,0.06,0.06,0.0,0.0,0.0,0.0,0.0,3.0,2.21,1.3,1.47,0.23,0.79,1.47,53.8,0.68,19.19,6.4,33.3,5.94,10.87,2.38,2.32,0.62,0.0,2.89,5.89,1.81,0.0,58.19,3.06,17.94,32.89,10.75,1.7,56.55,0.96,1.19,81.0,0.96,0.0,35.49,168.0,77.66,2.6,1.02,0.17,0.34,0.85,37.25,34.64,93.0,1.42,0.0,1.92,0.96,0.06,0.0,0.06,0.0,10.25,1.75,1.36,56.4
91,48b28bfd,Jean Eudes Aholou,Strasbourg,Ligue 1,187,71,Midfielder,Left,C&#244;te d'Ivoire,28.58,Jean Eudes Aholou - 28.58 - Strasbourg,0.08,0.08,0.08,0.0,0.0,0.25,0.0,0.15,0.15,0.17,0.32,1.43,0.25,17.6,0.06,0.33,18.6,0.0,0.11,-0.07,-0.07,25.11,33.37,75.3,376.26,101.04,14.16,16.77,84.4,8.26,11.21,73.7,1.52,3.12,48.6,1.01,1.77,1.01,0.08,2.7,32.87,0.51,0.42,0.17,5.81,0.34,0.67,0.0,0.0,0.0,0.0,23.34,5.31,4.72,22.33,6.99,2.11,0.08,0.34,0.0,1.01,1.26,1.1,2.53,2.19,0.0,0.17,0.08,0.08,0.0,0.25,0.25,0.0,0.0,0.0,0.0,0.0,2.53,1.43,0.67,1.18,0.67,0.67,1.35,50.0,0.67,17.95,5.22,29.1,3.2,9.86,4.89,1.1,0.0,0.0,1.26,3.79,0.84,0.08,46.69,0.84,6.32,24.78,18.12,2.95,46.35,1.52,2.44,62.1,1.6,0.08,28.65,130.28,70.11,3.54,0.84,0.51,2.36,1.43,34.72,29.41,84.7,4.63,0.0,1.77,2.02,0.08,0.0,0.0,0.0,9.61,1.77,1.26,58.3
92,ef9c1c95,Benjamin André,Lille,Ligue 1,177,68,Midfielder,Right,France,32.21,Benjamin André - 32.21 - Lille,0.05,0.05,0.05,0.0,0.0,0.41,0.03,0.05,0.05,0.06,0.12,0.74,0.16,22.2,0.07,0.33,13.5,0.0,0.08,0.0,0.0,47.79,58.46,81.7,843.13,226.17,22.81,25.99,87.8,17.59,20.81,84.6,5.74,8.51,67.4,0.58,4.64,0.49,0.03,4.69,56.79,1.67,1.29,0.14,11.31,2.0,0.49,0.05,0.0,0.0,0.0,40.62,8.07,9.77,7.85,44.33,2.44,0.27,0.69,0.16,1.04,2.33,1.87,1.65,1.29,0.0,0.03,0.11,0.08,0.14,0.19,0.14,0.0,0.0,0.03,0.03,0.0,3.71,2.53,1.51,1.87,0.33,1.1,3.21,34.2,2.11,22.18,7.11,32.1,7.0,12.24,2.94,2.31,0.44,0.0,2.17,5.87,2.28,0.03,71.28,4.03,18.66,43.28,12.76,1.24,69.85,0.52,0.91,57.6,0.55,0.03,41.14,194.33,94.06,3.51,1.1,0.05,0.8,1.21,50.94,46.11,90.5,2.11,0.03,2.39,1.87,0.08,0.03,0.03,0.0,11.64,4.03,2.74,59.5
93,4a5e83ad,Alexis Beka Beka,Nice,Ligue 1,178,74,Midfielder,Right,France,21.55,Alexis Beka Beka - 21.55 - Nice,0.0,0.0,0.0,0.0,0.0,0.14,0.0,0.01,0.01,0.0,0.01,0.43,0.14,33.3,0.0,0.0,25.3,0.0,0.03,-0.01,-0.01,35.14,44.57,78.8,707.57,172.57,14.86,17.71,83.9,13.43,15.71,85.5,6.14,9.14,67.2,0.29,2.86,0.14,0.0,3.86,43.86,0.71,0.71,0.0,5.86,3.0,0.14,0.0,0.0,0.0,0.0,34.14,3.57,6.86,5.43,37.29,1.29,0.0,0.0,0.14,1.29,1.57,1.57,1.14,0.57,0.0,0.0,0.0,0.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.29,2.57,1.86,2.14,0.29,0.71,2.71,26.3,2.0,26.0,8.0,30.8,7.14,15.57,3.29,1.71,0.14,0.0,2.57,6.86,1.14,0.0,59.71,1.86,15.14,39.43,9.57,0.43,59.14,1.14,2.71,42.1,1.29,0.0,40.29,223.29,113.29,4.0,1.43,0.29,1.0,2.14,41.0,38.29,93.4,1.43,0.0,2.0,2.0,0.0,0.0,0.0,0.0,9.71,0.57,0.86,40.0
94,2b1bed19,Haris Belkebla,Brest,Ligue 1,177,68,Midfielder,Right,Algeria,28.72,Haris Belkebla - 28.72 - Brest,0.03,0.0,0.03,0.0,0.0,0.1,0.0,0.01,0.01,0.04,0.05,0.32,0.1,30.0,0.1,0.33,23.3,0.0,0.04,0.02,0.02,37.34,43.71,85.4,715.91,175.2,14.77,16.61,89.0,16.26,18.25,89.1,5.38,6.76,79.5,0.61,2.99,0.61,0.23,3.22,42.26,1.45,0.93,0.03,5.86,1.55,0.32,0.0,0.0,0.0,0.0,33.25,3.54,6.92,5.63,34.86,1.67,0.16,0.35,0.16,0.64,1.03,1.13,1.35,1.26,0.0,0.0,0.03,0.06,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,2.58,1.64,1.19,1.26,0.13,0.87,1.74,50.0,0.87,19.76,6.15,31.1,6.5,10.82,2.45,1.35,0.23,0.0,2.06,4.64,1.29,0.1,54.01,2.25,13.13,34.96,8.53,0.52,52.73,0.71,1.29,55.0,0.77,0.03,35.83,159.56,74.74,2.99,0.64,0.03,0.64,0.93,36.18,33.73,93.2,1.29,0.0,1.38,1.93,0.0,0.0,0.0,0.0,9.88,1.22,0.93,56.7
95,10f0fdd3,Jean Ricner Bellegarde,Strasbourg,Ligue 1,170,68,Midfielder,Right,France,24.31,Jean Ricner Bellegarde - 24.31 - Strasbourg,0.07,0.14,0.07,0.0,0.0,0.21,0.0,0.1,0.1,0.14,0.24,1.27,0.28,22.2,0.06,0.25,20.7,0.18,0.08,-0.02,-0.02,35.94,44.26,81.2,653.58,153.98,16.32,18.34,89.0,13.91,16.32,85.2,4.71,7.65,61.6,1.27,2.76,1.2,0.32,3.19,41.35,2.9,0.74,0.18,6.3,1.59,1.38,1.45,0.6,0.74,0.04,31.69,4.21,8.36,7.82,33.07,1.91,0.71,0.25,0.21,0.89,1.35,1.31,2.37,1.45,0.46,0.04,0.14,0.21,0.07,0.28,0.25,0.0,0.0,0.04,0.0,0.0,2.27,1.73,0.99,0.89,0.39,0.6,1.45,41.5,0.85,16.68,5.59,33.5,5.1,7.93,3.65,1.45,0.14,0.0,1.77,4.04,0.85,0.0,57.82,1.84,11.93,32.96,18.69,1.63,55.02,1.42,2.23,63.5,1.49,0.0,41.39,259.63,148.45,6.48,2.55,0.35,1.45,2.23,42.63,37.71,88.5,2.94,0.0,1.84,3.29,0.0,0.0,0.04,0.0,9.63,0.67,1.03,39.6
96,3189f61a,Nabil Bentaleb,Angers,Ligue 1,187,78,Midfielder,Left,Algeria,27.91,Nabil Bentaleb - 27.91 - Angers,0.12,0.0,0.12,0.0,0.0,0.16,0.0,0.04,0.04,0.03,0.07,1.01,0.36,36.0,0.12,0.33,22.7,0.12,0.04,0.08,0.08,47.03,57.3,82.1,904.23,251.72,19.49,22.07,88.3,20.17,23.15,87.1,6.64,10.39,64.0,0.44,4.31,0.28,0.0,4.43,54.28,3.02,2.21,0.04,7.81,2.01,0.52,0.77,0.72,0.04,0.0,43.41,5.92,7.97,46.59,7.41,1.89,0.04,0.24,0.16,1.41,1.69,1.13,1.33,1.09,0.04,0.04,0.0,0.08,0.08,0.04,0.04,0.0,0.0,0.0,0.0,0.0,2.66,1.81,0.97,1.33,0.36,0.77,1.61,47.5,0.85,16.11,5.15,32.0,4.87,9.34,1.89,1.57,0.44,0.0,2.05,4.71,0.85,0.0,67.93,2.17,18.81,41.6,10.91,0.77,65.03,1.21,1.77,68.2,1.29,0.04,44.86,191.68,95.03,3.83,0.97,0.04,1.25,1.21,47.88,46.43,97.0,1.81,0.0,1.69,1.33,0.0,0.0,0.0,0.0,10.43,1.29,0.6,68.1
97,e4114f5d,Patrick Berg,Lens,Ligue 1,180,77,Midfielder,Right,Norway,24.91,Patrick Berg - 24.91 - Lens,0.0,0.13,0.0,0.0,0.0,0.13,0.0,0.01,0.01,0.08,0.1,0.39,0.0,0.0,0.0,,22.7,0.0,0.04,-0.01,-0.01,48.64,57.49,84.6,931.86,204.19,19.9,21.2,93.9,22.5,26.01,86.5,5.98,9.23,64.8,0.65,3.77,0.39,0.0,4.03,54.49,2.99,1.69,0.0,8.58,2.86,0.26,1.3,0.52,0.65,0.0,45.0,3.51,8.97,6.37,49.94,0.78,0.0,0.0,0.0,1.17,1.04,0.91,1.43,1.17,0.13,0.0,0.0,0.0,0.13,0.26,0.26,0.0,0.0,0.0,0.0,0.0,3.12,1.95,1.3,1.69,0.13,0.91,2.47,36.8,1.56,17.95,5.85,32.6,5.98,10.66,1.3,1.3,0.39,0.0,2.08,5.2,1.82,0.0,66.72,3.64,18.73,42.14,9.49,0.26,64.12,0.13,0.39,33.3,0.13,0.0,43.7,205.88,103.01,4.29,0.65,0.0,0.65,0.52,47.08,45.0,95.6,1.95,0.0,1.04,0.78,0.0,0.0,0.0,0.0,9.49,0.52,0.39,57.1
98,03e91055,Jason Berthomier,Clermont Foot,Ligue 1,175,68,Midfielder,Left,,32.78,Jason Berthomier - 32.78 - Clermont Foot,0.08,0.25,0.08,0.0,0.0,0.0,0.0,0.09,0.09,0.15,0.24,1.0,0.33,33.3,0.08,0.25,21.1,0.25,0.09,-0.01,-0.01,56.09,69.06,81.2,984.18,255.37,28.01,30.58,91.6,20.61,23.68,87.0,6.73,12.63,53.3,1.75,4.9,0.91,0.33,4.65,61.0,8.06,4.24,0.17,9.06,2.66,2.49,3.49,1.5,0.91,0.25,48.53,7.73,12.8,61.66,4.32,2.16,0.25,0.0,0.08,1.83,2.74,1.08,3.41,1.83,1.16,0.25,0.08,0.08,0.0,0.33,0.08,0.25,0.0,0.0,0.0,0.0,1.25,1.0,0.25,0.83,0.17,0.25,1.58,15.8,1.33,18.78,6.65,35.4,3.66,10.39,4.74,1.16,0.08,0.0,0.58,1.83,0.42,0.0,77.04,1.08,15.21,43.3,23.1,1.58,68.98,0.66,1.5,44.4,0.83,0.17,49.53,176.26,80.44,3.99,1.33,0.25,1.25,1.33,65.32,57.42,87.9,3.16,0.0,0.83,0.66,0.0,0.0,0.0,0.0,7.23,0.66,1.41,32.0
99,928a4a61,Jens Cajuste,Reims,Ligue 1,188,77,Midfielder,Right,Sweden,23.19,Jens Cajuste - 23.19 - Reims,0.23,0.12,0.12,0.12,0.12,0.58,0.12,0.25,0.16,0.11,0.26,1.75,0.82,46.7,0.07,0.14,16.6,0.0,0.1,-0.01,-0.05,20.54,26.38,77.9,355.1,95.02,8.99,11.44,78.6,9.11,11.09,82.1,1.75,2.57,68.2,0.58,1.52,0.47,0.0,2.1,26.15,0.23,0.12,0.0,4.67,0.58,0.23,0.12,0.0,0.0,0.0,19.96,3.04,3.39,4.55,19.49,1.4,0.0,0.12,0.12,0.58,1.52,1.52,1.75,1.05,0.0,0.35,0.23,0.12,0.0,0.23,0.12,0.0,0.12,0.0,0.0,0.0,3.27,2.1,2.22,0.82,0.23,1.28,3.5,36.7,2.22,20.78,6.19,29.8,8.4,8.05,4.32,1.87,0.35,0.0,1.87,5.14,1.52,0.0,43.19,2.45,12.14,23.46,10.74,3.04,42.84,1.4,2.68,52.2,1.52,0.0,28.48,153.85,100.74,4.09,1.17,0.23,1.87,1.75,30.47,26.15,85.8,2.8,0.12,1.52,2.1,0.0,0.0,0.0,0.0,6.89,0.93,1.52,38.1
100,8577e60a,Mahdi Camara,Brest,Ligue 1,178,59,Midfielder,Right,,24.3,Mahdi Camara - 24.3 - Brest,0.11,0.0,0.11,0.0,0.0,0.22,0.0,0.07,0.07,0.04,0.11,0.83,0.43,52.2,0.13,0.25,16.4,0.0,0.08,0.04,0.04,36.96,43.7,84.6,600.29,156.41,18.66,20.69,90.2,14.17,16.01,88.5,2.86,4.64,61.7,0.72,2.79,0.25,0.07,2.5,40.83,2.86,0.62,0.07,6.59,0.69,0.62,0.0,0.0,0.0,0.0,32.1,5.76,5.83,1.49,36.56,2.17,2.03,0.4,0.07,0.58,1.34,1.05,1.74,1.16,0.14,0.14,0.04,0.18,0.07,0.14,0.07,0.0,0.0,0.0,0.07,0.0,3.01,1.78,1.12,1.52,0.36,0.91,2.03,44.6,1.12,22.46,7.5,33.4,6.27,12.07,4.13,1.2,0.14,0.0,2.21,5.22,1.23,0.0,55.14,1.56,13.62,32.9,12.61,1.38,52.36,0.76,1.7,44.7,0.91,0.07,35.22,174.2,95.22,4.09,1.3,0.14,0.94,0.91,38.44,34.24,89.1,1.7,0.0,1.3,1.34,0.04,0.07,0.0,0.0,9.24,1.3,1.45,47.4
101,489e80e3,Mohamed Camara,Monaco,Ligue 1,168,71,Midfielder,Right,Mali,22.78,Mohamed Camara - 22.78 - Monaco,0.0,0.0,0.0,0.0,0.0,0.25,0.06,0.04,0.04,0.05,0.09,0.75,0.31,41.7,0.0,0.0,23.7,0.0,0.06,-0.04,-0.04,41.94,47.87,87.6,813.43,225.0,17.1,18.66,91.6,18.29,20.16,90.7,5.93,7.99,74.2,0.62,3.43,0.19,0.0,4.31,45.81,2.06,1.87,0.06,5.49,2.0,0.19,0.0,0.0,0.0,0.0,39.26,3.62,4.99,5.37,40.76,0.81,0.19,0.25,0.12,0.62,0.87,1.75,1.31,1.06,0.0,0.12,0.0,0.12,0.0,0.12,0.06,0.0,0.0,0.0,0.06,0.0,2.43,1.56,1.19,0.69,0.56,0.81,2.93,27.7,2.12,19.22,5.93,30.8,6.93,9.61,2.68,1.87,0.12,0.0,1.69,4.12,0.5,0.0,59.04,1.44,16.23,36.7,9.67,0.56,57.36,1.06,1.75,60.7,1.19,0.0,42.0,183.62,93.31,2.5,0.31,0.12,0.62,1.0,43.25,41.13,95.1,0.87,0.0,2.43,2.93,0.0,0.0,0.0,0.0,8.36,0.5,0.69,42.1
102,79b2399c,Pierrick Capelle,Angers,Ligue 1,180,71,Midfielder,Left,,35.51,Pierrick Capelle - 35.51 - Angers,0.0,0.08,0.0,0.0,0.0,0.16,0.0,0.14,0.14,0.04,0.19,1.61,0.32,20.0,0.0,0.0,18.3,0.0,0.09,-0.14,-0.14,34.16,42.62,80.2,608.57,182.34,14.58,17.08,85.4,15.71,18.37,85.5,3.06,5.24,58.5,0.89,2.01,0.32,0.24,3.06,38.76,3.87,0.64,0.08,6.77,1.37,0.81,0.97,0.56,0.24,0.0,30.13,5.88,6.61,32.87,4.27,2.01,2.09,0.24,0.16,0.73,1.13,1.37,2.01,1.37,0.24,0.0,0.16,0.16,0.08,0.32,0.08,0.0,0.0,0.08,0.16,0.0,2.66,1.77,1.13,1.05,0.48,0.73,2.82,25.7,2.09,22.64,5.32,23.5,7.01,11.2,4.43,1.53,0.16,0.0,2.18,4.83,1.29,0.0,56.8,2.74,14.26,29.57,16.2,2.34,52.94,1.29,2.01,64.0,1.45,0.0,35.61,186.77,85.65,3.55,1.29,0.48,1.77,2.82,38.92,34.97,89.9,3.3,0.0,2.01,0.73,0.0,0.08,0.0,0.0,9.43,1.61,2.5,39.2
